Filename,DQN,DQNWeight,ImageTime
frame_341.jpg,0.610965,50,0.3046114444732666
frame_342.jpg,0.5230212,25,0.3294076919555664
frame_343.jpg,0.51122403,25,0.3161439895629883
frame_344.jpg,0.5142356,25,0.3142571449279785
frame_345.jpg,0.56009763,25,0.32750511169433594
frame_346.jpg,0.5476948,25,0.3258943557739258
frame_347.jpg,0.5135004,25,0.33327341079711914
frame_348.jpg,0.53454155,25,0.35590147972106934
frame_349.jpg,0.6385109,25,0.40234804153442383
frame_350.jpg,0.5976783,25,0.36455202102661133
frame_351.jpg,0.6448775,25,0.39670228958129883
frame_352.jpg,0.6638671,25,0.3970983028411865
frame_353.jpg,0.7385501,50,0.3608977794647217
frame_354.jpg,0.6271652,100,0.3221757411956787
frame_355.jpg,0.50127405,100,0.328916072845459
frame_356.jpg,0.4756683,100,0.25999903678894043
frame_357.jpg,0.45954743,100,0.3079655170440674
frame_358.jpg,0.0,100,0.08057975769042969
frame_359.jpg,0.0,100,0.08835315704345703
frame_360.jpg,0.0,100,0.08110356330871582
frame_361.jpg,0.0,100,0.07291412353515625
frame_362.jpg,0.0,100,0.024033784866333008
frame_363.jpg,0.0,100,0.021526813507080078
frame_364.jpg,0.0,75,0.022015810012817383
frame_365.jpg,0.0,100,0.022350311279296875
frame_366.jpg,0.0,100,0.021036386489868164
frame_367.jpg,0.0,100,0.02333998680114746
frame_368.jpg,0.0,100,0.021639108657836914
frame_369.jpg,0.0,100,0.021596908569335938
frame_370.jpg,0.0,100,0.024024486541748047
frame_371.jpg,0.0,100,0.02405261993408203
frame_372.jpg,0.0,25,0.024535417556762695
frame_373.jpg,0.0,25,0.0225372314453125
