Filename,Mean Brightness,Std Brightness,Max Brightness,Min Brightness,Hue Hist Feature 1,Hue Hist Feature 2,Hue Std,Contrast,Mean Saturation,Std Saturation,Max Saturation,Min Saturation,SIFT Features,Texture Contrast,Texture Dissimilarity,Texture Homogeneity,Texture Energy,Texture Correlation,Texture ASM,Excess Green Index,Excess Red Index,CIVE,ExG-ExR Ratio,CIVE Ratio
frame_411.jpg,158.484,22.540,246.0,88.0,15,371.000,20.443,0.114,68.439,25.203,139.0,0.0,799,0.23219636741682967,0.21832956213307242,0.8922213598624383,0.385654875566717,0.9332239801191086,0.14872968304838,66,36.19999999999999,-5.359549999999999,0.8981285095214844,0.8146095275878906
frame_412.jpg,158.122,22.260,246.0,91.0,16,304.000,19.811,0.111,65.702,24.245,255.0,0.0,695,0.2255075831702543,0.2137811888454011,0.8942815054103833,0.38763286825957427,0.9328962241933386,0.15025924055514447,26,54.19999999999999,10.771449999999994,0.8928756713867188,0.8021774291992188
frame_413.jpg,158.411,19.980,246.0,91.0,14,337.000,15.470,0.086,64.450,20.514,122.0,0.0,699,0.21975905088062614,0.20602219911937375,0.8983593480200297,0.41556150117093865,0.9226759984825391,0.17269136125544404,241,67.19999999999999,27.068450000000006,0.9007492065429688,0.8348884582519531
frame_414.jpg,162.640,18.303,248.0,86.0,14,171.000,16.797,0.094,61.491,18.828,128.0,0.0,597,0.2061827299412915,0.1952972113502935,0.903437787786347,0.4601868640265778,0.9152266812440873,0.21177194982261605,246,61.39999999999998,24.92244999999999,0.9015045166015625,0.834869384765625
frame_415.jpg,163.838,17.420,247.0,92.0,14,246.000,22.672,0.127,61.170,19.867,121.0,0.0,675,0.21016924535225046,0.20140884907045004,0.9001716150929548,0.49475764426871244,0.9011431098726428,0.2447851265623258,70,24.19999999999999,-7.370550000000016,0.910186767578125,0.8188896179199219
frame_416.jpg,162.926,18.145,248.0,93.0,11,269.000,17.064,0.095,61.820,19.153,135.0,0.0,708,0.22496483610567508,0.21107509784735812,0.8958514249021525,0.4416707160699906,0.9097350028305871,0.19507302143377822,70,21.799999999999983,-7.460550000000005,0.88983154296875,0.816986083984375
frame_417.jpg,159.487,22.361,247.0,90.0,16,359.000,21.972,0.123,64.503,23.254,136.0,0.0,756,0.23400807240704488,0.2199960249510762,0.8913954926016767,0.38576580055764476,0.9322712106305945,0.14881525287988054,66,35.79999999999998,-5.374550000000021,0.9000968933105469,0.8024826049804688
frame_418.jpg,158.004,20.750,247.0,85.0,13,331.000,16.136,0.090,66.094,21.182,151.0,0.0,676,0.22301171110567508,0.21101012108610565,0.895695098458904,0.400361074339608,0.9274561243619364,0.16028898984636514,57,42.79999999999998,-1.6505500000000168,0.9136581420898438,0.8452568054199219
frame_419.jpg,159.451,22.313,246.0,90.0,14,264.000,20.367,0.114,62.236,22.843,145.0,0.0,687,0.221326137475538,0.2108610567514676,0.8956154400972715,0.38475415494358656,0.9352787164946972,0.1480357597463534,32,56.39999999999998,8.533449999999995,0.9002304077148438,0.8074073791503906
frame_420.jpg,159.983,22.200,248.0,86.0,16,390.000,20.475,0.114,64.982,23.750,255.0,0.0,810,0.2343558891878669,0.22040499633072408,0.8911904327227467,0.39155793475472317,0.9311819283382872,0.15331761626938406,24,24.799999999999983,10.337450000000011,0.8774986267089844,0.7891578674316406
frame_421.jpg,159.490,21.160,249.0,91.0,15,423.000,20.151,0.113,65.945,22.858,130.0,0.0,857,0.2368326504403131,0.21990047089041098,0.8917375865157706,0.40858518120372417,0.9256758163391015,0.1669418502992801,63,33.39999999999998,-4.302550000000018,0.884368896484375,0.7975540161132812
frame_422.jpg,160.701,23.209,250.0,93.0,17,284.000,16.866,0.094,68.054,23.884,255.0,0.0,924,0.25981149094911926,0.24010442147749494,0.8819184962084143,0.38101884285615634,0.9319530541079623,0.14517535861144437,28,60.599999999999994,10.248449999999984,0.869293212890625,0.7998046875
frame_423.jpg,167.509,19.835,248.0,80.0,17,193.000,19.391,0.108,64.622,21.587,136.0,0.0,1028,0.27082314090019566,0.24790545499021516,0.8783368826982849,0.43674042984493144,0.9114127644537119,0.19074220306113548,226,98.19999999999999,34.07944999999999,0.8295745849609375,0.7391166687011719
frame_424.jpg,169.896,19.932,250.0,76.0,18,28.000,18.894,0.106,65.999,20.987,170.0,0.0,1043,0.27192774584148727,0.24805451932485306,0.8783589837904341,0.42098661991704023,0.9135655368425738,0.17722973414917448,58,55.80000000000001,-1.5165500000000023,0.8209037780761719,0.7528724670410156
frame_425.jpg,163.756,21.941,250.0,61.0,19,83.000,22.887,0.128,67.451,23.628,175.0,0.0,1431,0.31185787671232856,0.28042441291585113,0.8629306003223202,0.38949357202379703,0.9171561799354301,0.15170524264785676,72,38.0,-7.598550000000003,0.8145408630371094,0.7021942138671875
frame_426.jpg,165.460,21.475,249.0,67.0,19,154.000,20.676,0.116,70.283,23.944,185.0,0.0,1315,0.3062469422700585,0.27086900684931486,0.8680746498414963,0.40734514100125485,0.914842412571764,0.1659300638973322,1,75.99999999999997,21.280449999999995,0.8249359130859375,0.7355117797851562
frame_427.jpg,160.977,23.969,248.0,70.0,18,330.000,19.914,0.111,77.151,28.116,181.0,0.0,1320,0.31016848091976523,0.2706396771037182,0.86861278609837,0.37523328049373245,0.9258572994313314,0.1408000147900881,60,44.79999999999998,-2.7165500000000122,0.8236122131347656,0.7583351135253906
