Filename,Mean Brightness,Std Brightness,Max Brightness,Min Brightness,Hue Hist Feature 1,Hue Hist Feature 2,Hue Std,Contrast,Mean Saturation,Std Saturation,Max Saturation,Min Saturation,SIFT Features,Texture Contrast,Texture Dissimilarity,Texture Homogeneity,Texture Energy,Texture Correlation,Texture ASM,Excess Green Index,Excess Red Index,CIVE,ExG-ExR Ratio,CIVE Ratio,IoU Weeds,IoU Back,Max Saturation Interval,Hue Hist Feature 2 Interval,Mean Brightness Interval,ActualSlimNetwork1Preformance,ActualSlimNetwork2Preformance,ActualSlimNetwork3Preformance,ActualSlimNetwork4Preformance,ActualSqueezeNetwork1Preformance,ActualSqueezeNetwork2Preformance,ActualSqueezeNetwork3Preformance,ActualSqueezeNetwork4Preformance
frame_0006_jpg.rf.63ac2b799fc6ab0c5acee6642f741935.jpg,158.679,17.245,244.0,96.0,15,43.0,18.394,0.103,71.282,22.004,123.0,0.0,228,0.2578431372549019,0.2748942714340638,0.1489430147058824,0.3443598615916954,0.2391544117647058,0.2491195693963859,0.1460631127450981,0.2991464821222607,0.8822916666666668,0.8780133432842573,0.9272564338235296,0.27108464,0.7577678,0,0,0,0.31205633,0.37264785,0.4747251,0.56321955,0.23945008,0.2613519,0.27099103,0.27108464
frame_0017-Copia-1-_jpg.rf.44c83e6a48379f772663410081132f88.jpg,162.552,22.124,248.0,44.0,20,43.0,20.02,0.112,66.282,21.214,242.0,0.0,808,0.624969362745098,0.6959938485198003,0.3510723039215684,0.8698654363706265,0.4707720588235298,0.5015455594002308,0.3102941176470586,0.5810841983852365,0.7796623468774205,0.7681051591289735,0.8488961577277963,0.25489965,0.67942226,2,0,1,0.36677492,0.47364148,0.63916844,0.72571003,0.23673092,0.23982885,0.255614,0.25489965
frame_0027_jpg.rf.0e2b9b5366ff96f6dc1c20d08d59ca49.jpg,163.754,21.305,248.0,67.0,17,29.0,22.727,0.127,67.248,23.559,148.0,0.0,757,0.6004289215686275,0.6706651287966168,0.3447303921568627,0.8382314494425221,0.4500919117647061,0.4785236447520186,0.3050551470588236,0.5620607458669743,0.7897837092981991,0.779422929356575,0.8514334630911189,0.513915,0.7990009,0,0,1,0.5869925,0.6578829,0.7828443,0.85072917,0.4714017,0.5057537,0.51569104,0.513915
frame_0011_jpg.rf.5e71837fcb2fc198db76abf389e95150.jpg,162.286,24.608,249.0,38.0,20,179.0,22.241,0.124,76.936,28.336,234.0,0.0,682,0.7478247549019602,0.846289888504421,0.4070618872549019,1.0281122645136485,0.4890012254901961,0.5192156862745101,0.3293964460784314,0.6018762014609764,0.780042324223011,0.7706937217061977,0.8429329071843666,0.44377938,0.8181437,2,2,1,0.5046763,0.5735102,0.68266076,0.7459237,0.40937102,0.4312801,0.44406343,0.44377938
frame_0035-Copia-1-_jpg.rf.3d07d94992842a212ae3a431d9948a28.jpg,163.594,20.746,249.0,78.0,17,33.0,19.589,0.109,67.414,24.885,159.0,1.0,484,0.4665594362745098,0.5137408688965782,0.2507659313725489,0.6342791234140721,0.374249387254902,0.3955401768550555,0.2262561274509803,0.4550249903883129,0.8219612487246025,0.8137485304120764,0.8893121035178776,0.4337771,0.7428723,1,0,1,0.5971574,0.6867708,0.79863596,0.86923194,0.38349673,0.4287417,0.43494213,0.4337771
frame_0040_jpg.rf.4af72a67e86f366d5b6afcc7082fa12e.jpg,160.608,20.054,249.0,53.0,17,211.0,8.788,0.05,86.445,22.356,235.0,2.0,409,0.4641084558823527,0.5008381391772397,0.2785692401960786,0.6482891195693959,0.3616268382352942,0.3801153402537487,0.2527726715686275,0.4573779315647825,0.8288000171077045,0.821322616314353,0.8761540452941303,0.31324452,0.82318413,2,2,1,0.43455732,0.47109768,0.5489905,0.59035015,0.2734138,0.31510764,0.31571153,0.31324452
frame_0048-Copia-1-_jpg.rf.af81bf844d20c8b4d342ee0c603507e7.jpg,159.224,23.869,249.0,63.0,18,112.0,20.076,0.112,74.584,26.316,158.0,0.0,750,0.870986519607843,0.9412072279892348,0.4784313725490197,1.222222222222223,0.5677696078431368,0.5880507497116493,0.3819852941176471,0.7000845828527489,0.7454255296269784,0.7395966224973344,0.818506315987933,0.6038495,0.822414,0,1,0,0.6816825,0.68365276,0.67156756,0.6547593,0.56265986,0.5883852,0.6012182,0.6038495
frame_0029_jpg.rf.e4cd71c3b700a775078f7c02f85aa6b4.jpg,159.556,19.867,246.0,47.0,17,99.0,17.282,0.097,72.622,23.772,205.0,0.0,568,0.6621629901960787,0.7491118800461368,0.3635416666666669,0.8821991541714725,0.4738970588235293,0.5044059976931952,0.3056372549019608,0.5684121491733949,0.7810837581409599,0.7708583485425344,0.8528927945612632,0.40047076,0.76115996,2,1,1,0.5652519,0.6824494,0.80488014,0.8722243,0.3756739,0.39511532,0.3994772,0.40047076
frame_0036-Copia-1-_jpg.rf.ef9c55bc0a6ada8db9c93ef265658e2a.jpg,165.038,20.18,251.0,80.0,16,91.0,20.041,0.112,67.535,21.824,167.0,0.0,501,0.4785998774509802,0.515786236063053,0.2479626225490195,0.6486582083813918,0.3784160539215686,0.3925720876585932,0.2269148284313725,0.4651903114186849,0.820666457335196,0.8156866775494908,0.8886452025663203,0.4010091,0.75300956,1,1,2,0.5702609,0.6586001,0.78618443,0.86170125,0.3670701,0.38179678,0.4017509,0.4010091
frame_0053-Copia-1-_jpg.rf.95a26dc43bdd4e8af65602fc5de149ca.jpg,156.814,24.435,248.0,75.0,20,146.0,20.483,0.114,77.52,30.536,191.0,0.0,691,0.7257199754901956,0.8027374086889656,0.3938419117647059,0.9861591695501724,0.4909466911764705,0.5174932718185314,0.3233455882352942,0.593264129181084,0.7771490719201032,0.7683239867339196,0.8452736816950699,0.5985653,0.83642715,1,1,0,0.6935458,0.71334517,0.71819234,0.7014814,0.55446833,0.58523375,0.5984215,0.5985653
